job_id,host_oar,cigri_oar,submission_time_oar,start_time_oar,stop_time_oar,processor,job_type_oar,job_user_oar,resource_ids_oar,nb_resources,psetmin,psetmax,runtime_oar,number_of_RAPL_observation,max_amp_spec,dom_perdiod,dom_freq,energy_mean,energy_var,energy_coef_var,auto_correlation,significance_level,total_energy_consumption
3868109,58,0,1561630318,1561662863,1561684471,2,PASSIVE,irnakat,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,21608,361,0.03501759517981937,20.833333333333336,-1,5.784362177955427,0.16860439745476777,0.029148312686458306,0.016708299570094055,0.10315599918631861,208815474624.19092
3868226,47,0,1561646624,1561647407,1561724932,1,PASSIVE,levan,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,77525,1292,0.11885984440914876,648,-1,0.3525568071175181,0.05333564055912745,0.15128240182113128,-0.054267488833423194,0.05452765666241786,45550339479.583336
3868226,47,0,1561646624,1561647407,1561724932,2,PASSIVE,levan,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,77525,1292,0.06036973716589695,1296,-1,0.9436380166637349,0.03833615565430503,0.04062591266706681,NA,0.05452765666241786,121918031752.95454
3868226,54,0,1561646624,1561647407,1561724932,1,PASSIVE,levan,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,77525,1292,0.10636431817570251,648,-1,0.3700776425328361,0.05189136647559549,0.14021751252101455,-0.029467197556298164,0.05452765666241786,47814031415.242424
3868226,54,0,1561646624,1561647407,1561724932,2,PASSIVE,levan,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,77525,1292,0.024978686806466543,648,-1,0.8241358030965029,0.027505540371297085,0.033375009637915586,-0.018454261713422883,0.05452765666241786,106478345760.06818
3868226,71,0,1561646624,1561647407,1561724932,1,PASSIVE,levan,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,77525,1292,0.07470225742873753,185.14285714285717,-1,0.37846506393593443,0.0589515859733187,0.15576493470820826,0.08703933482603667,0.05452765666241786,48897686260.52273
3868226,71,0,1561646624,1561647407,1561724932,2,PASSIVE,levan,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,77525,1292,0.06180846541785109,162,-1,0.6029589839290154,0.054749831818710695,0.09080191734095837,0.06735688472997808,0.05452765666241786,77902300723.62878
3868305,52,0,1561653092,1561658462,1561671949,1,PASSIVE,bonamy,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,13487,225,0.0037987776660910974,225,-1,6.220369988766599,0.12123988922567155,0.01949078422097389,0.3497721312151964,0.13066426563600358,139958324747.24847
3868305,52,0,1561653092,1561658462,1561671949,2,PASSIVE,bonamy,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,13487,225,0.0035598373227009603,225,-1,6.220587195458788,0.11832502220975565,0.019021519752369424,0.35117376594015365,0.13066426563600358,139963211897.82272
3868305,70,0,1561653092,1561658462,1561671949,1,PASSIVE,bonamy,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,13487,225,0.00567990859862339,225,-1,6.218796010337037,0.13907527023966135,0.02236369708999732,0.3303522003500868,0.13066426563600358,139922910232.58334
3868305,70,0,1561653092,1561658462,1561671949,2,PASSIVE,bonamy,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,13487,225,0.004754351962395721,225,-1,6.220042648426599,0.12659847101483476,0.020353312375898047,0.3298931222017326,0.13066426563600358,139950959589.59848
3869111,52,0,1561664727,1561671952,1561715165,1,PASSIVE,irnakat,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,43213,720,14.461805674268081,25.714285714285715,-1,5.698787169578283,0.3251410462143538,0.05705442869494188,0.33207848415420965,0.07304354504804844,410312676209.63635
3869111,52,0,1561664727,1561671952,1561715165,2,PASSIVE,irnakat,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,43213,720,12.795249161044394,25.714285714285715,-1,5.811008443843224,0.30490551005175043,0.052470326449929446,0.3138212478576493,0.07304354504804844,418392607956.7121
3869111,57,0,1561664727,1561671952,1561715165,1,PASSIVE,irnakat,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,43213,720,20.180646874987584,25.714285714285715,-1,5.253439940875968,0.382011257280671,0.07271640326718454,0.3088810492062364,0.07304354504804844,378247675743.0697
3869111,57,0,1561664727,1561671952,1561715165,2,PASSIVE,irnakat,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,43213,720,21.74127859578757,25.714285714285715,-1,5.415374065821549,0.39879402751200876,0.0736410860385337,0.265716183171305,0.07304354504804844,389906932739.1515
3869111,70,0,1561664727,1561671952,1561715165,1,PASSIVE,irnakat,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,43213,720,8.532871906177066,25.714285714285715,-1,5.217266403347643,0.25612301947736144,0.04909142061693857,0.30848264712902945,0.07304354504804844,375643181041.0303
3869111,70,0,1561664727,1561671952,1561715165,2,PASSIVE,irnakat,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,43213,720,10.339913392174125,25.714285714285715,-1,5.738013391390572,0.2793667618616935,0.0486870181029659,0.26199085934555316,0.07304354504804844,413136964180.1212
3869111,72,0,1561664727,1561671952,1561715165,1,PASSIVE,irnakat,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,43213,720,1.1420107805881987,25.714285714285715,-1,5.67192335889497,0.10930330288651964,0.019270941437370657,0.30238400233137774,0.07304354504804844,408378481840.43787
3869111,72,0,1561664727,1561671952,1561715165,2,PASSIVE,irnakat,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,43213,720,0.8056856505874826,25.714285714285715,-1,5.649198623051599,0.09993828562450151,0.017690701335354463,0.23147060600031724,0.07304354504804844,406742300859.71515
3869119,46,0,1561665102,1561684503,1561727709,1,PASSIVE,irnakat,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,43206,720,2.146397403964865,37.89473684210526,-1,6.056436284081755,0.16222959701746287,0.026786312842727984,0.23926240653963451,0.07304354504804844,436063412453.88635
3869119,46,0,1561665102,1561684503,1561727709,2,PASSIVE,irnakat,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,43206,720,1.218090126125534,37.89473684210526,-1,5.961992302698885,0.13374334062315055,0.0224326590563707,0.27347659490364656,0.07304354504804844,429263445794.3197
3869119,55,0,1561665102,1561684503,1561727709,1,PASSIVE,irnakat,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,43206,720,2.6607556055090322,37.89473684210526,-1,5.146658770316035,0.1525309316291453,0.02963688451794891,0.43593780746780236,0.07304354504804844,370559431462.7545
3869119,55,0,1561665102,1561684503,1561727709,2,PASSIVE,irnakat,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,43206,720,2.1292364980723826,37.89473684210526,-1,5.558543608311111,0.14481979492796354,0.02605355019819033,0.3980973106938604,0.07304354504804844,400215139798.4
3869148,58,0,1561667029,1561695021,1561716634,1,PASSIVE,irnakat,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,21613,361,2.5987331614488407,13.392857142857144,-1,5.805494726478217,0.2931412711790915,0.050493762373447125,0.1562320638913005,0.10315599918631861,209578359625.86365
3869148,58,0,1561667029,1561695021,1561716634,2,PASSIVE,irnakat,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,21613,361,2.295979004855365,13.392857142857144,-1,6.068162382168388,0.2724845263732925,0.04490396090487007,0.15821716299792615,0.10315599918631861,219060661996.27878
3869148,63,0,1561667029,1561695021,1561716634,1,PASSIVE,irnakat,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,21613,361,1.0823515336199736,13.392857142857144,-1,5.531786637923445,0.22900803888449237,0.04139856684177153,0.1041025510243261,0.10315599918631861,199697497629.03638
3869148,63,0,1561667029,1561695021,1561716634,2,PASSIVE,irnakat,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,21613,361,1.0231658137940625,13.392857142857144,-1,5.5184779583274155,0.21832298913152312,0.03956217471197333,0.11315839623475184,0.10315599918631861,199217054295.6197
3869150,67,0,1561667345,1561695021,1561738232,1,PASSIVE,irnakat,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,43211,721,4.114044123041752,42.88235294117648,-1,5.551287333403922,0.2650948657776725,0.047753764101258006,0.33049044815557027,0.07299287314111876,400247816738.4227
3869150,67,0,1561667345,1561695021,1561738232,2,PASSIVE,irnakat,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,43211,721,5.64455917698433,42.88235294117648,-1,5.880121194929664,0.2823455571815015,0.04801696220563679,0.4029142145478461,0.07299287314111876,423956738154.4288
3869150,69,0,1561667345,1561695021,1561738232,1,PASSIVE,irnakat,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,43211,721,0.19297231240398527,14.580000000000002,-1,5.363172985509246,0.15110763182353373,0.028175043436378305,-0.06665329935559178,0.07299287314111876,386684772255.2167
3869150,69,0,1561667345,1561695021,1561738232,2,PASSIVE,irnakat,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,43211,721,0.20114770298633472,42.88235294117648,-1,5.7339373898736605,0.15068248847132704,0.026279060656894813,0.06457041324947678,0.07299287314111876,413416885809.8909
3869169,40,0,1561676650,1561684503,1561686691,1,PASSIVE,liyub,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,2188,37,0.031019735795589566,40,-1,6.0841421945004095,0.44658451448738384,0.07340139336175631,NA,0.3222160942133578,22511326119.651516
3869169,40,0,1561676650,1561684503,1561686691,2,PASSIVE,liyub,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,2188,37,0.026433794238337416,40,-1,6.131335251482391,0.4122996185757412,0.06724467047794497,NA,0.3222160942133578,22685940430.484848
3869169,42,0,1561676650,1561684503,1561686691,1,PASSIVE,liyub,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,2188,37,0.03962311907404987,40,-1,6.045979901924652,0.4673893865633294,0.07730581215040801,NA,0.3222160942133578,22370125637.121212
3869169,42,0,1561676650,1561684503,1561686691,2,PASSIVE,liyub,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,2188,37,0.03095469475647081,40,-1,6.132604741302211,0.4181852479391449,0.06819047787683549,NA,0.3222160942133578,22690637542.81818
3869226,40,0,1561700894,1561700910,1561744122,1,PASSIVE,irnakat,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,43212,720,13.091894204301669,21.818181818181817,-1,5.664797065382997,0.2983495688176726,0.05266730041237606,0.23558298909620415,0.07304354504804844,407865388707.57574
3869226,40,0,1561700894,1561700910,1561744122,2,PASSIVE,irnakat,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,43212,720,13.466747444437312,21.818181818181817,-1,5.815965950330493,0.30745019439468674,0.05286313520752573,0.16929819948290706,0.07304354504804844,418749548423.7955
3869226,61,0,1561700894,1561700910,1561744122,1,PASSIVE,irnakat,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,43212,720,13.707435773921839,21.818181818181817,-1,5.680590411488678,0.30492554920420445,0.05367849591611278,0.23712929934951554,0.07304354504804844,409002509627.1849
3869226,61,0,1561700894,1561700910,1561744122,2,PASSIVE,irnakat,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,43212,720,12.97698667450562,21.818181818181817,-1,5.419134038693813,0.30051062376554805,0.05545362443885607,0.24312099699776077,0.07304354504804844,390177650785.9545
3869226,62,0,1561700894,1561700910,1561744122,1,PASSIVE,irnakat,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,43212,720,4.642579095784036,21.818181818181817,-1,5.284948071837711,0.24051392501125485,0.04550923145165777,0.04147619682223891,0.07304354504804844,380516261172.3151
3869226,62,0,1561700894,1561700910,1561744122,2,PASSIVE,irnakat,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,43212,720,6.692219938144073,21.818181818181817,-1,5.88796494061633,0.25769165198043786,0.04376582649173581,-0.0033361652372591727,0.07304354504804844,423933475724.37573
3869226,68,0,1561700894,1561700910,1561744122,1,PASSIVE,irnakat,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,43212,720,0.43836241962562367,21.818181818181817,-1,5.152796092542193,0.10804735370889554,0.02096868414127156,0.01474487368837608,0.07304354504804844,371001318663.0379
3869226,68,0,1561700894,1561700910,1561744122,2,PASSIVE,irnakat,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,43212,720,0.4028823588654436,21.818181818181817,-1,5.747191408916562,0.09402675739348774,0.016360470828865836,0.06444301088928026,0.07304354504804844,413797781441.99243
3869264,56,0,1561706246,1561717226,1561803634,1,PASSIVE,irnakat,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,86408,1441,12.905188690531002,20.535211267605636,-1,5.658037620437922,0.2922512333852923,0.05165240194402818,0.17622514106268922,0.051631661476506,815323221105.1045
3869264,56,0,1561706246,1561717226,1561803634,2,PASSIVE,irnakat,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,86408,1441,12.923848846032131,20.535211267605636,-1,5.505700847541238,0.2928366137019401,0.05318789048132109,0.1804752321632646,0.051631661476506,793371492130.6924
3869264,63,0,1561706246,1561717226,1561803634,1,PASSIVE,irnakat,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,86408,1441,16.048747622270604,20.535211267605636,-1,5.548430428798719,0.3149968912801604,0.056772252139126095,0.20277939690014807,0.051631661476506,799528824789.8955
3869264,63,0,1561706246,1561717226,1561803634,2,PASSIVE,irnakat,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,86408,1441,12.958732509207882,20.535211267605636,-1,5.51646796157397,0.2918718886512009,0.05290919673317986,0.18203806465339617,0.051631661476506,794923033262.8091
3869264,64,0,1561706246,1561717226,1561803634,1,PASSIVE,irnakat,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,86408,1441,1.2288024915002504,20.535211267605636,-1,5.614507181991546,0.16735505848170928,0.029807613216436577,-0.045384315455971415,0.051631661476506,809050484924.9818
3869264,64,0,1561706246,1561717226,1561803634,2,PASSIVE,irnakat,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,86408,1441,1.102313774503077,20.535211267605636,-1,5.574879416247713,0.17089678842492126,0.030654795496894684,0.004594619750476989,0.051631661476506,803340123881.2954
3869264,65,0,1561706246,1561717226,1561803634,1,PASSIVE,irnakat,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,86408,1441,0.5597276222389914,20.535211267605636,-1,5.5286431065034485,0.12844785565016142,0.023233161044355667,0.021865049268446828,0.051631661476506,796677471647.147
3869264,65,0,1561706246,1561717226,1561803634,2,PASSIVE,irnakat,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,86408,1441,0.4634433997614232,40.5,-1,5.903637570295985,0.1308834216214003,0.02216996217381927,0.2220905998267803,0.051631661476506,850714173879.6515
3869282,52,0,1561708662,1561715198,1561886563,1,PASSIVE,glesur,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,171365,2856,5.937086083733786,2880,-1,5.439840218101132,0.12946375600703144,0.023799183581944057,NA,0.03667490431733418,1553618366289.6833
3869282,52,0,1561708662,1561715198,1561886563,2,PASSIVE,glesur,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,171365,2856,5.324930249258278,2880,-1,5.591885945898879,0.12297225600840696,0.02199119531373767,NA,0.03667490431733418,1597042626148.7197
3869282,57,0,1561708662,1561715198,1561886563,1,PASSIVE,glesur,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,171365,2856,5.129514942385922,2880,-1,5.0975748023154495,0.11240237780938403,0.022050167416538542,NA,0.03667490431733418,1455867363541.2925
3869282,57,0,1561708662,1561715198,1561886563,2,PASSIVE,glesur,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,171365,2856,5.9192593082350315,2880,-1,5.209150101571916,0.125263701485015,0.02404685966856961,NA,0.03667490431733418,1487733269008.9395
3869283,66,0,1561708709,1561715198,1561886563,1,PASSIVE,glesur,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,171365,2856,0.4252621567505818,95.99999999999999,-1,5.345468233027226,0.1033861249164667,0.019340892211778694,0.15886415918528987,0.03667490431733418,1526665727352.5757
3869283,66,0,1561708709,1561715198,1561886563,2,PASSIVE,glesur,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,171365,2856,0.6940641461772074,1440,-1,5.365008763020027,0.1166870968359276,0.021749656336114358,0.026225532346124,0.03667490431733418,1532246502718.5198
3869283,70,0,1561708709,1561715198,1561886563,1,PASSIVE,glesur,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,171365,2856,0.3906939228043277,95.99999999999999,-1,4.9556224938790585,0.10076741582793795,0.02033395722785602,0.1576774632589414,0.03667490431733418,1415325784251.8591
3869283,70,0,1561708709,1561715198,1561886563,2,PASSIVE,glesur,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,171365,2856,0.7913607666415275,192,-1,5.359458310859638,0.10806238109247669,0.0201629296889043,0.17139163776744884,0.03667490431733418,1530661293581.5127
3869302,58,0,1561718104,1561718108,1561804519,1,PASSIVE,irnakat,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,86411,1440,1.9044452534551153,68.57142857142857,-1,5.993352737714067,0.14351026031281441,0.023944904729160135,0.039573618094539104,0.05164958602538012,863042794230.8258
3869302,58,0,1561718104,1561718108,1561804519,2,PASSIVE,irnakat,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,86411,1440,11.567862637422701,68.57142857142857,-1,5.904264357758712,0.18205593611200938,0.030834651885593874,0.6560197439429319,0.05164958602538012,850214067517.2545
3869310,63,0,1561720276,1561805452,1561807894,1,PASSIVE,irnakat,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,2442,41,0.03683854983142847,45,-1,5.853338268551368,0.31484697340401085,0.053789300901267025,NA,0.3060949486318019,23998686901.060608
3869310,63,0,1561720276,1561805452,1561807894,2,PASSIVE,irnakat,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,2442,41,0.04449413043275927,45,-1,5.805285828379527,0.29566385969712905,0.050930112390290334,NA,0.3060949486318019,23801671896.35606
3869311,61,0,1561720409,1561744259,1561747638,1,PASSIVE,arnaudpladys,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,3379,56,0.037117972188457325,60,-1,6.070924011841179,0.1835544069672495,0.030235003206963457,NA,0.26191120430589926,33997174466.310608
3869311,61,0,1561720409,1561744259,1561747638,2,PASSIVE,arnaudpladys,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,3379,56,0.03568074052259631,60,-1,5.699239542311958,0.1710283557162439,0.03000897829377152,NA,0.26191120430589926,31915741436.946968
3869311,62,0,1561720409,1561744259,1561747638,1,PASSIVE,arnaudpladys,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,3379,56,0.04420686228023892,60,-1,5.845610771459686,0.20088666471525277,0.034365384998955396,NA,0.26191120430589926,32735420320.174244
3869311,62,0,1561720409,1561744259,1561747638,2,PASSIVE,arnaudpladys,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,3379,56,0.05041078315995616,60,-1,6.195878474101732,0.20430392831982497,0.03297416648402624,NA,0.26191120430589926,34696919454.969696
3869311,68,0,1561720409,1561744259,1561747638,1,PASSIVE,arnaudpladys,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,3379,56,0.04301771022546203,60,-1,5.689851812278138,0.18372524454270234,0.032289987613779575,NA,0.26191120430589926,31863170148.757576
3869311,68,0,1561720409,1561744259,1561747638,2,PASSIVE,arnaudpladys,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,3379,56,0.03926698129640858,60,-1,6.186559300428842,0.1878306529979352,0.03036108503557302,NA,0.26191120430589926,34644732082.40151
3869316,47,0,1561721317,1561725174,1561727303,1,PASSIVE,glesur,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,2129,35,0.01311576284334783,36,-1,5.083126772606061,0.06500014088050012,0.01278743257610616,NA,0.33129438012973655,17790943704.121212
3869316,47,0,1561721317,1561725174,1561727303,2,PASSIVE,glesur,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,2129,35,0.038473202378987416,36,-1,5.707966106294372,0.0977319788599713,0.017122032093392928,NA,0.33129438012973655,19977881372.030304
3869318,58,0,1561722302,1561827422,1561870635,1,PASSIVE,irnakat,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,43213,720,13.968380584217632,23.2258064516129,-1,5.374783554705535,0.29566482617204515,0.05500962469701602,0.3250092859509076,0.07304354504804844,386984415938.79846
3869318,58,0,1561722302,1561827422,1561870635,2,PASSIVE,irnakat,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,43213,720,16.76059475941829,23.2258064516129,-1,5.812743250164141,0.31168985932350357,0.053621817773338264,0.26462470851216796,0.07304354504804844,418517514011.8182
3869318,72,0,1561722302,1561827422,1561870635,1,PASSIVE,irnakat,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,43213,720,1.3341243319951654,23.2258064516129,-1,5.673033853378598,0.11448490304023488,0.020180542898056732,0.2485094170143326,0.07304354504804844,408458437443.2591
3869318,72,0,1561722302,1561827422,1561870635,2,PASSIVE,irnakat,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,43213,720,1.0216188693166952,23.2258064516129,-1,5.657831315425336,0.1070563545435759,0.018921800346309508,0.2240768571433105,0.07304354504804844,407363854710.62427
3869357,40,0,1561724023,1561785524,1561925944,1,PASSIVE,cfalvo,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,140420,2340,0.08550493910746877,2400,-1,5.72158574370606,0.10488859971733798,0.018332085616774862,NA,0.040517268771138835,1338851064027.2183
3869357,40,0,1561724023,1561785524,1561925944,2,PASSIVE,cfalvo,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,140420,2340,0.4637540637130167,2400,-1,6.093949024807757,0.11505788383388613,0.01888067710535465,NA,0.040517268771138835,1425984071805.0151
3869358,64,0,1561724043,1561803671,1561922957,1,PASSIVE,cfalvo,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,119286,1988,0.13753554823048547,1000,-1,5.681776615714331,0.12186042547075182,0.02144759178558996,0.014034201696473734,0.04395820003650923,1129537191204.009
3869358,64,0,1561724043,1561803671,1561922957,2,PASSIVE,cfalvo,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,119286,1988,0.23401559834332847,1000,-1,5.690170696982158,0.11733620650932407,0.020620858803331605,0.007338491855984953,0.04395820003650923,1131205934560.053
3869359,65,0,1561724164,1561803671,1561882657,1,PASSIVE,cfalvo,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,78986,1317,0.019521394599506713,1350,-1,5.757323098807943,0.14150861026799622,0.024578889848529722,NA,0.05400764042726709,758239452113.0061
3869359,65,0,1561724164,1561803671,1561882657,2,PASSIVE,cfalvo,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,78986,1317,0.015078398760240055,1350,-1,6.225761022292768,0.14192962370234843,0.02279715253992834,NA,0.05400764042726709,819932726635.9575
3869361,53,0,1561725201,1561747641,1561861054,1,PASSIVE,levan,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,113413,1891,847.418563913552,320,-1,5.123814742901287,1.3831925250995996,0.26995365650483816,0.6416100817375431,0.04507153266698266,968913367882.6333
3869361,53,0,1561725201,1561747641,1561861054,2,PASSIVE,levan,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,113413,1891,617.9169886217725,320,-1,5.627432612940556,1.1591243180116284,0.20597746747711657,0.6638153116842858,0.04507153266698266,1064147507107.0591
3869361,61,0,1561725201,1561747641,1561861054,1,PASSIVE,levan,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,113413,1891,0.20599644196207167,240,-1,0.36113908512851944,0.08135149224477531,0.22526360506181312,-0.0270325396097729,0.04507153266698266,68291400997.80303
3869361,61,0,1561725201,1561747641,1561861054,2,PASSIVE,levan,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,113413,1891,0.11306069880928324,384,-1,0.70405966985822,0.06639697568038237,0.09430589270047673,0.024465182364500737,0.04507153266698266,133137683570.18939
3869361,62,0,1561725201,1561747641,1561861054,1,PASSIVE,levan,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,113413,1891,0.19452881415409387,384,-1,0.4435380508536609,0.07623744560550737,0.17188479197844705,0.004992393892860521,0.04507153266698266,83873045416.42728
3869361,62,0,1561725201,1561747641,1561861054,2,PASSIVE,levan,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,113413,1891,0.18030940570763546,174.54545454545456,-1,0.9250667142385542,0.06799337324867182,0.07350104830508238,0.01716996413168175,0.04507153266698266,174930115662.51062
3869361,68,0,1561725201,1561747641,1561861054,1,PASSIVE,levan,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,113413,1891,0.08127168463397205,640,-1,0.32938578050061695,0.07175190904971084,0.217835478327749,0.001343404062575779,0.04507153266698266,62286851092.666664
3869361,68,0,1561725201,1561747641,1561861054,2,PASSIVE,levan,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,113413,1891,0.032955842391788275,640,-1,0.9250014443657757,0.05887435390894174,0.06364785078720472,9.324022241056294e-4,0.04507153266698266,174917773129.56818
3869370,47,0,1561726616,1561727306,1561900109,1,PASSIVE,veyralou2,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,172803,2881,0.10335773073622694,364.5,-1,0.35865757219171057,0.0722596773369813,0.20147261047748594,0.010048261613221646,0.03651543358923309,103329246548.43182
3869370,47,0,1561726616,1561727306,1561900109,2,PASSIVE,veyralou2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",16,1,16,172803,2881,0.049018752353100915,364.5,-1,0.9502143539180419,0.06226435249990352,0.06552663853494468,0.0022310706320698777,0.03651543358923309,273756755363.78787
3869374,46,0,1561727384,1561727733,1561899098,1,PASSIVE,glesur,"17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",16,17,32,171365,2856,2.758269323046952,82.28571428571428,-1,5.540756306617811,0.08797345743370467,0.015877517899249648,0.5275457594462061,0.03667490431733418,1582440001170.0469
